player_id,player_name,position,n_forechecks,total,total_per_forecheck
e189f09c-ba3d-6a94-95bf-30aaa84cf98d,"Svozil, Stanislav",D,200,0.8269341707373814,0.0041346708536869
0fb7c364-441d-653d-bab6-b5081b90ce08,"Peterson, Jacob",C,95,0.8220307048150736,0.008652954787527
1626a981-83e3-5292-c345-a374053dc548,"Profaca, Luka",D,117,0.8198569434752272,0.007007324303207
30a82081-452f-1e14-177e-d25c40f895a3,"Beecher, John",C,65,0.818555478018144,0.0125931612002791
d1a331a3-4e1a-510a-2fe8-8f36981fd3f4,"Turcotte, Alex",C,97,0.8183752035357064,0.0084368577684093
e51b20db-ecd3-089c-83db-53cc58eb73db,"Cataford, Mathieu",RW,25,0.8131891137473832,0.0325275645498953
85ee3269-0c02-823e-7fe2-a1a0b0566cd7,"Chaffee, Mitchell",RW,125,0.811139799953478,0.0064891183996278
df6a8e05-e355-a99c-b003-7560a4ba6b75,"MacKinnon, Ryan",D,81,0.8107327285415216,0.0100090460313768
472ae96c-4b00-987d-520b-b7574439702c,"Carpenter, Ryan",C,33,0.8056734124214935,0.0244143458309543
334e9743-0236-f42f-1175-4431633384d2,"Finley, Jack",C,137,0.8046720167480814,0.0058735183704239
425891d3-f7cd-c14c-6c9e-25c8e218baed,"Helleson, Drew",D,249,0.8032612235403591,0.0032259486889171
335244ec-3806-b028-c666-93782915701e,"Allard, Tristan",C,207,0.8016015352407544,0.0038724711847379
cfe456f6-9907-e4df-333f-27b358f49ebc,"Rybinski, Henry",C,131,0.7954187020237269,0.0060718984887307
9deea627-59bf-c37e-d041-5160edc3ac73,"Boqvist, Jesper",C,109,0.7916364270760645,0.0072627195144593
69c1e284-b220-e453-250a-66413a82618e,"Studenic, Marian",LW,159,0.77632240055827,0.0048825308211211
1528eac5-8aa1-8745-fd3f-52cb7c35ab0d,"Seney, Brett",F,225,0.7723063503140272,0.0034324726680623
8425379d-202f-4478-138b-b9d256fa9648,"Pietroniro, Matteo",D,162,0.7642568039078861,0.0047176345920239
ec1ce0f1-da94-b52d-8de7-fe60510f16bc,"Sjalin, Calle",D,126,0.7551325889741805,0.0059931157855093
cb889642-eedd-496a-9c02-563f569c6359,"Roos, Filip",D,234,0.7550767620376839,0.0032268237693918
178c4dba-943e-4f43-64ea-51402c33f28d,"Miroshnichenko, Ivan",LW,126,0.7516306117701795,0.0059653223156363
b8455924-5254-86eb-23ef-ff5636bcaa43,"Perrott, Andrew",D,76,0.7502267969295188,0.0098714052227568
9108f109-2f27-6e12-5e0a-b692517acf4c,"Carrick, Connor",D,252,0.7496057222609918,0.002974625881988
5b0ef27c-6a26-8323-1b85-bf91f79d76d2,"Stephens, Mitchell",F,143,0.7425552454059088,0.0051926940238175
b5481001-4f1e-846a-ba32-45495dd123eb,"Golder, Carson",RW,54,0.7404884856943477,0.0137127497350805
40a1ae61-e5e0-fe0d-be00-47040f3be4d1,"Mitchell, Travis",D,110,0.738032100488486,0.0067093827317135
2d0eb54e-169a-5f00-7761-2ca898c78da7,"Filipe, Matt",LW,152,0.7325854849965113,0.0048196413486612
0f1cb51b-ffed-b0a3-4bb4-5521cdddbf60,"Xhekaj, Arber",D,76,0.7288055361712029,0.0095895465285684
cb28bb02-f73f-42c5-9e45-d1b51de84254,"Lopina, Josh",C,180,0.727752965806002,0.0040430720322555
fb734863-ed94-8167-1f2c-039c70f6fed7,"Heinola, Ville",D,190,0.723790416375902,0.0038094232440836
dd036e87-28ae-a770-1287-111ca91925a2,"Hinostroza, Vinnie",C,141,0.7152802977436618,0.0050729099130756
b3762305-438c-1b85-1c59-1a831d98849c,"Pekar, Matej",F,60,0.7116538729937196,0.0118608978832286
6a7002cd-5825-1e0b-1847-6f2197cc2190,"Karow, Michael",D,291,0.7050232612235413,0.0024227603478472
f8513815-ad09-b742-fef8-9814f2313b80,"Steen, Oskar",RW,68,0.70413817166783,0.0103549731127622
aed2833c-1982-2c81-12d6-ce42690c132f,"Anderson-Dolan, Jaret",C,21,0.6990788555478019,0.0332894693118
10dc6160-92cb-46e1-6a03-5ad027bace99,"Guryev, Artem",D,105,0.6953942777390094,0.0066228026451334
6c78afc0-6490-5b83-db5f-7f87839dc862,"Hoelscher, Mitchell",C,57,0.6951407304024193,0.0121954514105687
7e9f0d8e-e3cb-c9d9-5986-30ccc588774a,"McLaughlin, Blake",F,74,0.6931716678297282,0.0093671847004017
4cbd21fa-5265-f7d5-ac2f-2fd78d7480aa,"Hirose, Akito",D,133,0.6905617585485001,0.0051921936732969
3d51cf58-a965-64fe-156c-8c3d1783c70e,"Cosgrove, Trevor",D,24,0.6846615491974879,0.0285275645498953
c5bb348a-a28c-3c1a-4f75-6eda7f448443,"Simek, Radim",D,218,0.6844231216561998,0.0031395556039275
b0ca309f-321f-7119-6c17-cf1437cc9bd8,"Elynuik, Hudson",F,160,0.6834798790416381,0.0042717492440102
cb8a6b8b-c5a6-4bfe-10b7-15c784b83a7d,"Bjork, Marcus",D,175,0.6827634333565952,0.0039015053334662
650eabdc-aab3-679a-03a2-d086646b86b9,"Pare, Cedric",F,165,0.6761177017911147,0.0040976830411582
0131498e-6f12-f0f1-258e-5342af404745,"Morton, Sam",C,63,0.6758153058850898,0.0107272270775411
9b4ee081-3050-ae6e-ca41-47d034838030,"Dach, Colton",C,163,0.6738171667829733,0.0041338476489752
6b15df6f-e4cb-a8f9-2f8f-1985efc31e8d,"Kubiak, Jeff",F,244,0.6713852058618291,0.0027515787125484
db323125-e53d-b2b8-277f-f2c91384f549,"Bowlby, Henry",LW,13,0.6708583391486393,0.0516044876268184
f2e05df5-d44c-ae54-40b6-64ec7d896201,"Haman Aktell, Hardy",D,197,0.6663258897418011,0.0033823649225472
018b6c78-d796-f123-d662-5ca0a63393f1,"Aspirot, Jonathan",D,227,0.6613398464759254,0.002913391394167
71bee4d1-8889-3ec6-e934-ef86eca81be9,"Walcott, Daniel",LW,187,0.6595778087927431,0.0035271540577152
2685e5a3-f4c9-55da-5687-4afbf692ce02,"Bell, Parker",LW,16,0.6564410327983252,0.0410275645498953
34f1d587-08e6-10f2-c48d-54fb50d3b881,"Firstov, Vladislav",F,30,0.6558269364968599,0.0218608978832286
f487f33a-87b9-43cd-d79f-02dac52c3dfe,"Meireles, Greg",RW,148,0.6542114445219823,0.0044203475981215
ca8cc0d1-c1a3-322e-5d98-ffa66cded990,"McIlrath, Dylan",D,188,0.652420330309375,0.0034703209059009
3a10f482-4800-bee5-3045-86b128ec6420,"Rempe, Matthew",C,142,0.6509141660851365,0.0045839025780643
2d245fb8-c111-e6a6-8260-585cd803ac26,"Howarth, Kale",LW,19,0.6420237264480113,0.0337907224446321
5bd62585-fe76-88d0-45d7-8841bb9908ce,"McKeown, Roland",D,316,0.6407839032333111,0.0020277971621307
47ec1584-2245-2836-a706-e0835ffee601,"Andersson, Lias",C,142,0.6390532682019079,0.0045003751281824
987469e8-a8b0-b09d-8171-9c3094253328,"Samorukov, Dmitri",D,281,0.6375133752035366,0.0022687308726104
f3124fb4-5a13-5eb9-b17e-591923ba6356,"Morrison, Logan",F,187,0.6346545708304263,0.0033938747103231
de114939-737c-f391-7947-47c586643c10,"Villeneuve-Houle, Donavan",F,8,0.6282205163991627,0.0785275645498953
a434fff2-8e1b-5bc6-1759-b545496778b5,"Edvinsson, Simon",D,199,0.6269853454291702,0.0031506801277847
594759ce-c137-f893-62f5-d6b5ee7db55c,"Merela, Waltteri",RW,148,0.6268341474761577,0.0042353658613253
35f3a7f5-9cc0-b826-da68-5809c32a4aae,"Robert, Felix",RW,176,0.6256571295650156,0.0035548700543466
55083278-5797-8647-ed4f-5deab1f4fb43,"Barron, Justin",D,148,0.6256327052802982,0.0042272480086506
7198f83d-2f1a-fa7f-fa4c-a2119e877247,"St. Ivany, Jack",D,181,0.620544312630845,0.0034284216167449
79b63b9f-49dc-162b-951e-053b32088ce5,"Smallman, Spencer",C,145,0.6114712723889282,0.0042170432578546
f3f56298-88cb-fe2b-48b6-23b863499c12,"Swetlikoff, Alex",F,28,0.5987718073970691,0.0213847074070381
f0eb7a58-4ead-3515-a883-490e844538f4,"Podkolzin, Vasily",RW,173,0.5972319143986979,0.0034522075976803
90e5f527-993f-a1ac-44b5-9fb226fa6128,"Whelan, Alex",RW,168,0.5926308443824151,0.0035275645498953
c8f5ce37-256b-6dba-d068-eccc978959b9,"White, Colton",D,216,0.585675738543848,0.0027114617525178
a32b68b4-14dd-9705-fe8a-8ceca2df263c,"Armia, Joel",RW,14,0.5815177948360084,0.0415369853454291
267ce9a0-5304-abb8-bc45-091992187107,"Edmonds, Lucas",RW,98,0.5742800651314262,0.0058600006646063
4f647688-70c4-b171-a10d-a802496205b3,"Bucheler, Jeremie",D,68,0.5720062805303561,0.0084118570666228
8b41332b-b440-ce88-6f7c-1d51e70c4c6a,"Davies, Jeremy",D,276,0.5711025819958139,0.002069212253608
e918450e-ded3-d0b7-60e9-6090d9b2c120,"Stienburg, Matt",F,151,0.5683217027215637,0.0037637198855732
3e888030-0357-1ee0-55fe-24b435d565ea,"Giles, Patrick",F,182,0.5633868341474768,0.0030955320557553
9bfe9ddc-4b06-ca9d-ed9a-9fbda2f10d8b,"Kero, Tanner",C,211,0.5598069318446157,0.0026531134210645
64083c40-bb18-2a17-5457-8c34987b282d,"Roelens, Milo",C,9,0.5567480809490579,0.0618608978832286
e1cd373a-d602-eb20-f705-896399805d5c,"Cruikshank, Grant",C,37,0.5555198883461272,0.0150140510363818
5bd9a56b-e7ed-0f23-4c35-63587ff2bd90,"Kaspick, Tanner",F,200,0.5530588508955577,0.0027652942544777
1f7d541e-c817-b5ca-47db-11dc426dc74f,"Fleury, Haydn",D,18,0.5456280530355897,0.0303126696130883
9ba734ab-eb7b-f21a-f8f4-737e7fd707b8,"Desnoyers, Elliot",LW,190,0.5451605024424291,0.0028692658023285
fcb7255e-3c02-bfc0-3a73-ca1b90953aca,"Anhorn, Dylan",D,12,0.542330774598744,0.045194231216562
0fc2aec6-40be-303c-e3c0-f99a7402a6c5,"Barre-Boulet, Alex",C,68,0.5398743893928823,0.0079393292557776
969d3085-fa53-17ab-7c5f-74979791c28c,"Maltsev, Mikhail",F,84,0.5356047918120496,0.006376247521572
7b2af16f-2fcd-866c-38c3-e85484494645,"Del Mastro, Ethan",D,303,0.523581065364039,0.0017279903147328
9175a5a9-9fbd-0d4b-8db1-799ddc3b65e7,"Osmanski, Austin",D,54,0.5226203768318216,0.0096781551265152
6c3c93f5-8e6b-ecc2-be4b-8d7a1788438f,"Kalynuk, Wyatt",D,285,0.5195429169574329,0.0018229576033594
3234f05b-aafa-95e9-07e3-c23dea148f88,"Joseph, Pierre-Olivier",D,18,0.513496161898116,0.0285275645498953
2dbd1b27-fe28-9015-7542-92463860eb84,"Hinds, Tyson",D,283,0.5124877878576422,0.0018109109111577
9692be3e-1840-be44-346f-17fd56755724,"Henman, Luke",F,88,0.5104256803907888,0.0058002918226226
05673e68-1d9f-8728-7874-b41679600750,"Anderson, Joey",RW,38,0.5078715980460573,0.0133650420538436
f2811315-a63a-c5b6-95d0-80e2cb18975e,"Pospisil, Martin",C,7,0.4996929518492673,0.0713847074070381
6eb43e9b-bd2f-9c8c-d063-d60cbb31c2a4,"Gurianov, Denis",F,63,0.4972365666434056,0.0078926439149746
8dd277fe-98ea-6fe2-f846-af1ff688112e,"Leonard, John",LW,201,0.4959013724121895,0.0024671710070258
41c74b24-2875-6f45-d954-11ac6d6c410b,"Sutter, Brett",LW,144,0.4937055129099795,0.0034285105063193
dd91f3fc-eed6-9558-5fcc-f84206b9651f,"Marcel, Marcel",F,88,0.4890044196324729,0.0055568684049144
45a2c93b-c050-c12e-b8d2-9d002eef5804,"Zary, Connor",C,10,0.4852756454989533,0.0485275645498953
da5bdc30-ff02-7a26-4d8b-79c87b128ab4,"Ford, Parker",RW,272,0.4785159339381259,0.0017592497571254
1c7fb1ea-cf20-6a27-04f5-4b782c22a62d,"Toporowski, Luke",LW,206,0.4766782972784374,0.0023139723168856
938c52ed-067f-8299-e70a-998704932bfd,"Sanford, Zach",LW,122,0.4744068387997212,0.0038885806458993
07e10855-6888-fe97-d142-f57c15ceec83,"Behrens, Sean",D,13,0.4708583391486393,0.036219872242203
442fd324-024d-8099-7824-c736b327f12a,"Liwiski, Mark",F,27,0.4702442428471738,0.0174164534387842
db9c8af3-01e3-2f51-4cfd-cabf439c3c0f,"Skoog, Wilmer",F,144,0.4651267736682953,0.0032300470393631
001f8fd1-bc74-2cc8-3e59-09a02532c938,"Nesterenko, Nikita",C,234,0.4599848802046994,0.0019657473513021
b4bdcf7d-af7f-59d1-384b-4f207395ee19,"Brink, Bobby",RW,16,0.4564410327983252,0.0285275645498953
940dbcfa-42b7-e119-0ff4-9e356a035c78,"Yaremko, Nolan",LW,30,0.4558269364968598,0.0151942312165619
b26348d5-86ba-a414-caa0-1aea4d766bc3,"Stillman, Riley",D,123,0.4552861130495468,0.0037015131142239
cf47f181-03bc-cec7-23d8-23f407701653,"Weissbach, Linus",LW,145,0.4531123517097004,0.0031249127704117
78f83485-b2fd-78da-b419-b007bedcb832,"Lambos, Carson",D,305,0.4437497092347066,0.001454917079458
9e9f0d39-c731-c9ca-363a-b83c1659dcc9,"Lagesson, William",D,5,0.4426378227494766,0.0885275645498953
6e9ff9d1-cabb-e3bd-a1a2-2579edc26bd6,"Duke, Dylan",LW,19,0.4420237264480112,0.0232644066551584
f6ab9da2-4084-7236-c988-3ab4e0f7db49,"Johnson, Kent",C,24,0.4418190276808561,0.018409126153369
ef6ffa30-eb7b-716c-b66b-d0db438b2268,"Strome, Matthew",RW,191,0.4415561758548506,0.0023118124390306
e819a25f-f0e3-332d-746e-9ea41cecac2e,"Jefferies, Alex",F,30,0.4344056757385439,0.0144801891912847
57b5f123-fd08-99e1-9222-cfd4ae909c19,"Loof, Leo",D,164,0.4249162595952552,0.00259095280241
0ca4f9ef-7e7a-d691-6e1c-16d394e84bfe,"Baddock, Brandon",LW,173,0.4138474063735757,0.0023921815397316
623d5826-500c-1a77-1262-248a6f10c0f5,"Hoefenmayer, Noel",D,184,0.4133356594556879,0.0022463894535635
3350ec9e-cddb-bd52-0e9e-f6d34c9ea337,"Osipov, Dmitry",D,53,0.4119609211444524,0.0077728475687632
befd7372-8a19-ca5a-c1db-88c82ad4500b,"Criscuolo, Kyle",C,240,0.4061758548499658,0.0016923993952081
7fac9254-996b-8a15-fa1d-a7ed1a23dcc4,"Solow, Zach",RW,221,0.4045917655268674,0.0018307319707098
d7d794dc-6f3b-8c9c-7614-23859008aea2,"Gross, Jordan",D,148,0.4042114445219823,0.0027311584089323
eb345c6c-ab0e-fdca-aea2-9503bc579991,"McKenna, Jeremy",RW,42,0.3981577110956038,0.0094799455022762
75fce25f-ab8f-4f02-2e5e-41faf5ad62ef,"Wouters, Chase",C,266,0.385929285880438,0.0014508619769941
a0de9f22-44da-3274-37de-11b5b6d222d6,"Luce, Griffin",D,45,0.3837404047452897,0.0085275645498953
62da8db3-43ba-54cd-41cb-1eedac95ba17,"Beaudin, Nicolas",D,42,0.3802896022330776,0.0090545143388828
912119f4-6991-e717-ea68-1137c057d277,"Vrana, Jakub",RW,103,0.3740753663642711,0.0036317996734395
ac8def35-7690-efa6-0e76-cb51ada82cf5,"Koivula, Otto",C,129,0.3729495231449178,0.0028910815747668
1f3f339a-0636-6df3-54ca-c39983b31d52,"De Jong, Ethan",RW,34,0.3699371946964411,0.0108805057263659
e850e12b-4214-353a-3bbe-aad41042acd5,"Griffith, Seth",LW,180,0.3658920679227733,0.002032733710682
64fdd893-333d-dc28-174f-720a4ec9e747,"Joyaux, Michael",D,31,0.3629332402884392,0.0117075238802722
0bfc03fb-71ed-510a-01d1-3e6e6a1ff531,"Torgersson, Daniel",LW,230,0.3613398464759253,0.0015710428107648
8c885fad-a1cf-d44e-ff3c-1975721abdbc,"DeSimone, Nick",D,23,0.3561339846475925,0.0154840862890257
901235fc-1283-6bef-78e7-d9ba49b910c5,"Benoit, Simon",D,6,0.3532972784368458,0.0588828797394743
0ba44677-53d6-ffe2-d72d-d96bceaba661,"Kubicek, Simon",D,12,0.3423307745987439,0.0285275645498953
86e84326-bbdc-0d98-1c14-c40027327ec3,"Ellis, Max",F,82,0.3392602930914168,0.0041373206474563
b770efaf-d9ec-59df-5158-062712cdcc46,"Lipinski, Jaden",C,9,0.3388799720865318,0.0376533302318368
9a673947-843b-c6fd-0b7e-35c0d46cf23f,"Sokolov, Yegor",F,243,0.3357513375203542,0.0013816927469973
a23408ce-f1c0-03b6-d7ef-60da484f7212,"Nylander, Alexander",RW,140,0.3331484066061879,0.0023796314757584
6b0f2df7-0388-ee09-48c1-f95dbaef41b2,"Prapavessis, Michael",D,15,0.3279134682484299,0.0218608978832286
c7b3eac9-cfa1-4c43-8703-af46ffd33a88,"Kopperud, Matt",F,15,0.3279134682484299,0.0218608978832286
3ab76805-5e56-a960-0295-c331ce09ab46,"Duarte, Mark",RW,32,0.3271458478715981,0.0102233077459874
8f7dc0f4-ca8a-10e4-040e-574cba9e71b1,"Drew, Hunter",RW,99,0.3242288904396374,0.00327503929737
9daae941-4f95-c94c-baf7-a520ad42785f,"Iskhakov, Ruslan",F,196,0.3235857176087467,0.0016509475388201
fd49836f-d5af-212e-d04d-32c44ef24a8e,"Sykora, Adam",F,188,0.3143324028843923,0.0016719808664063
b4ed4c55-1ff5-c6da-3d59-02be349c18a3,"Frasca, Jordan",LW,4,0.3141102581995813,0.0785275645498953
c41b546c-c200-fe0d-b46c-fe319e2e42e6,"Rooney, Kevin",C,4,0.3141102581995813,0.0785275645498953
e8165ae5-3c31-795b-1801-ef1618fd451f,"Hollowell, Mac",D,304,0.3129216096766699,0.0010293474002522
0197019c-0e19-f14e-cdab-ce4bb3630856,"Laferriere, Mathias",RW,207,0.309960455919982,0.0014973935068598
080a4b83-a144-5887-3f0e-084a2fbeb039,"Asselin, Samuel",F,146,0.3078669458013496,0.0021086777109681
c35114ac-3137-f740-106a-393d981645d3,"Ludvig, John",D,40,0.3053663642707608,0.007634159106769
fd45525b-8660-6dbf-0ae5-1589daee800f,"McMann, Bobby",C,7,0.2996929518492673,0.0428132788356096
e6793d76-c12a-24b3-375e-eaca9cd7dfc9,"Pinard, Simon",F,35,0.2984647592463365,0.0085275645498953
eb83ef82-3ad4-8464-b716-671f53e373c8,"Newkirk, Reece",F,35,0.2984647592463365,0.0085275645498953
ebb72d23-6b12-208b-62ee-393071bdb363,"Schwindt, Cole",RW,203,0.2982019074203309,0.0014689749134006
18c5295c-17f0-185e-9344-be3f0f3b9f01,"Berard, Ben",LW,108,0.295240753663643,0.0027337106820707
6082f959-421e-173b-b5e4-e1ffd5fc7d18,"Pelletier, Jakob",LW,74,0.2919702256338686,0.0039455435896468
43529398-5d9b-dfbf-5964-8da03136e8e4,"Steeves, Ben",F,24,0.2846615491974879,0.0118608978832286
5193e419-63d9-1421-640b-06417842d3e2,"Mancini, Victor",D,24,0.2846615491974879,0.0118608978832286
9fe3605d-f4f9-9c7f-e12d-760d6cc2d387,"Jost, Tyson",C,56,0.2843789253314726,0.0050781950952048
a0ee2ae4-f345-5203-c3b7-60b728f5f7fb,"Bichsel, Lian",D,54,0.2833310072109795,0.005246870503907
d02b010f-8cb4-7c7b-9319-50dd7c95cab2,"Kuefler, Daylan",F,80,0.2822051639916262,0.0035275645498953
97bce0c4-5f30-32b1-ab97-83c174303222,"Misyul, Daniil",D,163,0.2785205861828337,0.0017087152526554
8b9b4b63-03ae-91fb-4bc5-905211a4f5af,"Johnson, Isaac",RW,27,0.2702442428471738,0.0100090460313768
3c4412a3-e599-a8ef-c9ac-445495c3da36,"Bertuzzi, Tag",F,27,0.2702442428471738,0.0100090460313768
8cdcb61e-d733-bde6-a101-ef3140e48149,"L'Esperance, Joel",RW,235,0.2623365899046296,0.0011163259144877
0db6b956-4b7f-d666-f861-49683999fe78,"Guy, Brayden",F,2,0.2570551290997906,0.1285275645498953
e2d76c46-1d92-a105-9328-860a88d1d024,"Rowe, Luke",D,16,0.2564410327983252,0.0160275645498953
34c9b6d7-581c-e992-d276-c44d50fff88d,"Smith, Dalton",LW,184,0.2490718771807402,0.001353651506417
b7459409-30b2-bc6e-e869-0a99b09589c8,"Jones, Caleb",D,27,0.2487718073970692,0.0092137706443358
e778beec-dfe7-a6c8-352f-d42ec0b01ced,"Parent, Xavier",F,244,0.2381542219120732,0.0009760418930822
4547b0f8-61ed-35aa-c402-92122503bf23,"O'Leary, Mike",C,117,0.2377250523377533,0.0020318380541688
2cd11afe-06d7-f761-66be-35ca4a2ccc0e,"Sebrango, Donovan",D,131,0.2371109560362879,0.0018100072979869
8928e094-1450-a2f0-bb6f-6fd697d469c4,"Terry, Chris",F,208,0.2361363107699471,0.0011352707248555
332983fd-d9b9-3b78-fe67-9b985bf20d66,"Olofsson, Gustav",D,172,0.2352686671318916,0.0013678410879761
e88acb6b-d5da-6c45-42b6-b77998c3203f,"Rousek, Lukas",RW,128,0.230107001628286,0.0017977109502209
b8c6b250-84bc-2be1-fefe-d5c971f905cd,"Lettieri, Vinni",C,55,0.2285764131193302,0.0041559347839878
f07cff63-8908-2719-267d-58273e85203a,"Spence, Jordan",D,8,0.2282205163991626,0.0285275645498953
030cb72b-9d23-dd23-8b2e-6ceac608d8cf,"Barlow, Colby",LW,22,0.2276064200976972,0.0103457463680771
8dad4f86-9253-e133-91e5-4d58aa04adc0,"Riedell, William",D,36,0.2269923237962318,0.0063053423276731
b01afbd7-6ec9-96e1-f267-7cc7dee4dea0,"Bemstrom, Emil",RW,24,0.2239509188183299,0.009331288284097
b18a382f-18a4-2fd8-10e5-fa3a3726fe0d,"Khaira, Jujhar",C,75,0.2181460804838336,0.0029086144064511
0e48d7ab-436f-db69-ff28-bffca486cb7c,"Laroque, Gannon",D,39,0.2149779018376367,0.0055122538932727
c2f73f7c-42c7-ad72-c69d-4a7691585ef9,"Ghantous, Andre",F,11,0.2138032100488486,0.0194366554589862
db741d88-69a4-6aea-4b27-9261563f0f79,"Anderson, Matt",D,11,0.2138032100488486,0.0194366554589862
8ecb4331-0678-906c-778b-1ab1af58bae3,"Grainger, Luke",F,11,0.2138032100488486,0.0194366554589862
c2902aae-ee02-d58c-8569-fd701d9cd9de,"Bliss, Trenton",LW,11,0.2138032100488486,0.0194366554589862
3d5bcc97-ee74-7ffb-a3c3-9bb7facf831f,"Kirkland, Justin",C,114,0.2128529890672252,0.0018671314830458
67e1e8ce-d6e8-927b-8a0f-0eaf39b35fc6,"Pinho, Brian",F,221,0.2022400558269371,0.0009151133747825
c9675f23-4447-723a-41d7-6a597d159135,"Vierling, Evan",LW,14,0.1993859036985346,0.014241850264181
5051b123-581a-7b4e-d99e-a179a9cccd3b,"Kudla, Patrick",D,14,0.1993859036985346,0.014241850264181
79afc51c-33ef-42b7-d824-12c175fedd9b,"Farrance, David",D,14,0.1993859036985346,0.014241850264181
a6b4086e-956a-6a17-e22c-83858e92ef99,"Condotta, Lucas",LW,206,0.1968469411491051,0.000955567675481
6d76255c-3247-8cd9-1e45-d4543ce11e86,"Hayden, John",F,203,0.195799023028612,0.0009645272070374
672c5ab2-c18e-1dff-3366-1739eadb7e5b,"Middleton, Keaton",D,296,0.1893021632937901,0.0006395343354519
25e6444a-1fbe-66b1-5e10-17b5f0f84f9e,"Brown, Christopher",RW,3,0.185582693649686,0.0618608978832286
07c2785b-63b9-db1a-555f-b3ac81345d3f,"Pietila, Logan",RW,3,0.185582693649686,0.0618608978832286
f5bee3f3-4729-b54f-daac-180b56d418a0,"Stinil, Michal",LW,3,0.185582693649686,0.0618608978832286
faf5e9e0-21ec-2d97-a6f5-98596729e066,"Krys, Luke",D,31,0.1843545010467551,0.005946919388605
2930b9a2-e32f-9bc1-bad9-327d514a020e,"Phillips, Matthew",RW,31,0.1843545010467551,0.005946919388605
42be5bc9-7952-affb-ce16-442e16f141e2,"Keeper, Brady",D,45,0.1837404047452897,0.0040831201054508
8c8bb5e3-c1bf-5fe7-5c06-9c2edca91261,"Onyebuchi, Montana",D,179,0.1826099092812287,0.0010201670909565
a65308f1-5c3e-a5de-87e2-cead7d9f44a7,"Guenther, Dylan",RW,98,0.1778332170272159,0.001814624663543
db0333ab-7807-d7a0-6a75-e78b8401080d,"Fogarty, Steven",RW,274,0.1724575482670396,0.0006294071104636
380906c9-b5f1-8231-a3e0-e9bae3c9b899,"Voronkov, Dmitri",LW,6,0.1711653872993719,0.0285275645498953
c7b3f922-86b9-8842-3b94-49930e85939c,"Chiasson, Jake",RW,6,0.1711653872993719,0.0285275645498953
68d0b4fa-17ee-2870-f7f8-98925d440f04,"Ritchie, Ethan",D,20,0.1705512909979065,0.0085275645498953
ebe4714b-a994-8466-487a-f68dd624f182,"Halliday, Stephen",C,34,0.1699371946964411,0.0049981527851894
18889642-8c65-e4c1-15c4-02adaa622df8,"Sredl, Matthew",D,9,0.1567480809490579,0.0174164534387842
1e181fe0-11d2-8b93-dfcb-0b3b08076a1f,"Swoyer, Colin",D,12,0.1565945568736916,0.0130495464061409
6089c6ca-cc4b-7dfe-6bb0-cf9bbd6ffdb7,"Nause, Evan",D,23,0.1561339846475925,0.0067884341151127
b5612f31-b1a0-8934-f8b5-5f980f2cb2a0,"Luneau, Tristan",D,28,0.1559292858804374,0.0055689030671584
a0c15a5d-c635-d29e-06a4-421921529350,"Dunne, Josh",C,95,0.1494080018608981,0.001572715809062
7336b864-27d6-7481-edab-db81bedbee4a,"Jardine, Sam",D,26,0.1417166782972785,0.0054506414729722
1f7fddd9-cf04-94b7-10e3-373f797b0312,"Bloom, Josh",LW,40,0.1411025819958131,0.0035275645498953
9698f020-7131-d04b-2552-c55a16afa91f,"Hodgson, Cody",C,54,0.1404884856943477,0.0026016386239694
2b6fc981-185e-a9b2-ba8c-149db137f2cb,"Nychuk, Chad",D,57,0.1403349616189813,0.0024620168705084
add71ad9-21c0-6eb3-ed18-205596e41672,"Puustinen, Valtteri",RW,82,0.1392602930914168,0.0016982962572124
579da99e-0b65-5601-e4eb-7bf837211c3f,"Morrison, Cameron",LW,96,0.1386461967899514,0.0014442312165619
13e8d6e9-7d96-84c1-9669-e6f47764f9e3,"Addamo, Justin",C,57,0.1379832519190511,0.0024207588055973
20e6209d-373a-ce4a-1c9c-0a40ea6ef7ff,"Katchouk, Boris",LW,9,0.135326820190742,0.0150363133545268
05d1d579-7092-686f-82ea-789112b87f0f,"Steeves, Alex",C,216,0.1333752035357066,0.0006174777941467
8d839886-a557-ba77-cbae-bc2af117408e,"Teasdale, Joel",LW,236,0.1325052337752972,0.00056146285498
65487019-1991-79e8-c505-981beb0636d0,"Ohgren, Liam",LW,15,0.1279134682484299,0.0085275645498953
93be18e6-1e64-51e4-e3ee-d151608ef10b,"MacArthur, Bennett",LW,15,0.1279134682484299,0.0085275645498953
393edf9b-c8b4-b93c-4a23-c0b2ed585c9d,"Thompson, Keaton",D,57,0.1260711793440336,0.0022117750762111
4e579c02-16bc-bac7-ced8-63eecf89a8b9,"Foote, Nolan",LW,18,0.1254082344731333,0.0069671241373962
1c1f6b61-7245-c44d-eda9-90793130dfa5,"Spezia, Tyler",RW,110,0.1201639916259598,0.0010923999238723
780faed0-029f-8cfb-8608-c663d88e340e,"Keating, Austen",F,4,0.1141102581995813,0.0285275645498953
dcb83f8b-507d-3e09-575d-c70202edce3d,"Nyman, Jani",RW,4,0.1141102581995813,0.0285275645498953
61cf0567-90c5-3e07-99d9-8b08b22c623d,"Walford, Scott",D,4,0.1141102581995813,0.0285275645498953
a5b7b24c-17f7-9ece-93d4-237da071f7e2,"Alexandrov, Nikita",C,20,0.1098406606187486,0.0054920330309374
