player_id,player_name,position,n_press,total,total_per_press
e3640c9a-f167-a9fb-5b42-88d88654fe8a,"Lind, Kole",F,216,4.504204832448012,0.02085280015022228
9ba734ab-eb7b-f21a-f8f4-737e7fd707b8,"Desnoyers, Elliot",LW,180,4.489371155292973,0.02494095086273874
85ee3269-0c02-823e-7fe2-a1a0b0566cd7,"Chaffee, Mitchell",RW,111,4.48432379973649,0.040399313511139553
be80e6a7-4664-2ddb-bcd5-cd4e5085e1b5,"McGregor, Ryan",C,127,4.4506290952358505,0.03504432358453426
e11c278e-bb24-1555-240d-8556a7f63afb,"Sutter, Riley",C,199,4.429524969252478,0.02225891944347979
178c4dba-943e-4f43-64ea-51402c33f28d,"Miroshnichenko, Ivan",LW,126,4.427129452484083,0.03513594803558796
3368d715-4eb3-12ac-5ca3-637be728e649,"Comtois, Maxime",F,194,4.406162548998491,0.02271217808762109
5a453d9b-d3e9-d3cf-af18-be043e9650b3,"Rempal, Sheldon",F,246,4.389531108530317,0.01784362239239966
b0ca309f-321f-7119-6c17-cf1437cc9bd8,"Elynuik, Hudson",F,155,4.3616497804665535,0.02813967600301002
cce167f2-c8fd-27c9-a350-0a4931c5b132,"Megna, Jayson",C,219,4.296408385136447,0.019618303128476927
6845c1eb-216d-4366-cda0-d3c220357faf,"Del Bel Belluz, Luca",C,178,4.292554939085374,0.024115477185872886
58b0c680-a304-643d-ce76-6451b920519a,"Rau, Kyle",F,125,4.279497323183731,0.03423597858546985
8dd277fe-98ea-6fe2-f846-af1ff688112e,"Leonard, John",LW,202,4.263760899207237,0.021107727223798202
6d76255c-3247-8cd9-1e45-d4543ce11e86,"Hayden, John",F,197,4.256613844700212,0.02160717687665082
9d227775-ff40-8878-dbd2-b275f291952a,"Karlstrom, Fredrik",LW,207,4.253632933352909,0.020548951368854634
42e3b869-a651-df12-3291-53f0f3320501,"Gettinger, Timothy",LW,177,4.21257220453534,0.023799842963476498
4d3e2b74-879a-b997-e31f-715ee7403cb7,"Mersch, Michael",RW,180,4.194900217191071,0.023305001206617063
34c9b6d7-581c-e992-d276-c44d50fff88d,"Smith, Dalton",LW,180,4.186525753154218,0.02325847640641232
0e576680-d92a-8954-1c02-51bab3e6670c,"Kelemen, Milos",F,145,4.163392815996096,0.02871305390342135
94c58fec-e597-77fa-ea7c-b64e8dec79d8,"Froese, Byron",F,222,4.146303342375137,0.018677042082770885
